V,S,R,G,d,W1,W2,W3,W4,W5,W6,W7,W8,D1,D2,D3,D4,D5,D6,D7,D8,WO1,WO2,WO3,WO4,WO5,WO6,WN1,WN2,WN3,WN4,WN5,WN6,IW1,IW2,IW3,IW4,CW1,CW2,CW3,CW4,CW5,CW6,CW7,CW8,ID1,ID2,ID3,ID4,CD1,CD2,CD3,CD4,CD5,CD6,CD7,CD8,HL1,HL2,A,CP,POL,MW,FLEX,FLEX_RB,NCC,DIFF,SE,SE0,SE1,LOGP n-Oct,LOGP c-Hex,PSA,HSA,PSAR,PHSAR,LgD5,LgD6,LgD7,LgD7.5,LgD8,LgD9,LgD10,AUS7.4,%FU4,%FU5,%FU6,%FU7,%FU8,%FU9,%FU10,SOLY,LgS3,LgS4,LgS5,LgS6,LgS7,LgS7.5,LgS8,LgS9,LgS10,LgS11,MpKaA,mpKaB,PB,VD,CACO2,SKIN,MetStab,HTSflag,C1,C2,C3,C4,C5,P1,P2,P3,P4,P5,EMDIF,EMDIS,Sdry/S,Spol/S,FLEX_PT,PAINS,Target
723.5,475.661,1.52104,1.34829,0.38757,985.5,395.25,112.875,32.75,16.375,8.0,3.375,0.25,358.5,168.0,68.0,38.875,25.75,16.25,12.875,7.75,0.0,0.0,0.0,0.0,0.0,0.0,163.875,46.75,22.125,11.0,4.25,0.25,0.0223242,0.295919,0.897222,1.14946,2.07185,0.830948,0.237301,0.0688515,0.0344258,0.0168187,0.00709538,0.000525584,0.0290752,0.0786246,0.121075,0.13035,0.753688,0.353193,0.142959,0.0817283,0.0541352,0.034163,0.0270676,0.0162931,0.240809,0.205788,6.35412,5.05253,34.993,280.407,1.29323,0.215538,0,0.522793,5.41673,5.41673,0.0,4.31325,3.426,6.25,469.411,0.0131396,0.0133145,0.271247,1.27525,2.28204,2.77448,3.24847,3.99928,4.26947,0.474211,2.44593e-05,0.00198287,0.0684939,0.900436,8.58567,48.5167,90.4095,-3.87261,2.15319,1.19559,0.190768,-0.833902,-1.8414,-2.33385,-2.80784,-3.55865,-3.82884,-3.86803,,5.57453,100.0,0.606589,1.42452,-1.19543,46.4382,0,0.0,0.0,0.190476,0.714286,0,0,0.0,0.0,0.0,0.047619,6.74896,5.73953,0.936504,0.0634959,1.33811,0,0.98
1345.75,849.596,1.58399,1.73033,0.456095,1842.13,1047.63,577.0,272.25,152.75,83.0,34.625,10.375,403.75,182.75,62.75,28.375,17.875,10.125,6.5,4.875,233.375,78.5,34.25,12.0,1.25,0.0,679.5,326.375,175.5,89.5,34.875,7.5,0.0413646,0.136182,0.259604,0.213598,2.16824,1.23309,0.679146,0.320446,0.179791,0.0976934,0.0407546,0.0122117,0.0201916,0.047386,0.079606,0.0954723,0.475226,0.215102,0.0738586,0.0333982,0.0210394,0.0119174,0.00765069,0.00573802,2.43426,2.92511,4.06044,0.859098,68.8821,613.789,4.0487,0.224928,0,-0.104749,38.0328,24.0554,13.9774,2.90002,-1.356,117.77,731.827,0.138619,0.160926,1.11127,2.05791,2.69745,2.82518,2.87473,2.89508,2.87656,1.91145,0.122427,1.59647,14.3573,62.7125,94.3412,98.8694,94.7403,-5.44748,-1.44722,-2.61015,-3.65872,-4.60536,-5.24491,-5.37264,-5.42219,-5.44254,-5.42402,-5.25743,15.2372,1.56968,81.4968,0.0868115,0.273753,-3.68642,13.6837,0,0.0,0.0425532,0.170213,0.553191,0,0,0.0,0.0425532,0.106383,0.0851064,7.59843,4.54894,0.608289,0.304424,7.95299,0,-0.74
754.625,508.034,1.48538,1.42686,0.47279,1239.5,775.75,431.25,201.625,120.625,64.125,32.0,12.25,245.875,126.25,70.0,44.75,28.75,20.125,12.75,7.125,0.0,0.0,0.0,0.0,0.0,0.0,517.5,233.375,129.75,68.375,30.5,10.125,0.101688,0.3514,0.844252,1.44751,2.4398,1.52696,0.84886,0.396873,0.237435,0.126222,0.0629879,0.0241126,0.0872311,0.116363,0.105069,0.122575,0.483973,0.248507,0.137786,0.0880846,0.0565907,0.0396135,0.0250967,0.0140246,1.72321,1.43296,6.96778,0.921267,35.926,356.779,1.23912,0.177017,1,0.448877,18.372,18.372,0.0,3.50724,0.58,77.63,430.404,0.152805,0.180365,2.81357,1.90565,0.961098,0.555223,0.262763,0.0407168,0.0107106,0.0,71.7073,20.2201,2.47183,0.252807,0.0253384,0.00253442,0.000253448,-3.50445,-3.48765,-3.36007,-2.81078,-1.90286,-0.958309,-0.552433,-0.259973,-0.0379267,-0.00792074,-0.0048027,4.40389,,81.2239,-0.191614,0.0854241,-2.07266,85.8954,0,0.0,0.2,0.16,0.36,0,0,0.0,0.04,0.04,0.0,8.91472,6.1382,0.619486,0.377029,1.10404,0,-1.26
549.75,387.404,1.41906,1.30423,0.571391,907.875,405.875,168.25,56.75,28.625,14.75,5.375,0.5,296.125,146.875,60.625,36.25,25.75,20.125,14.5,10.375,0.0,0.0,0.0,0.0,0.0,0.0,211.5,73.0,37.0,19.25,5.625,0.0,0.0757414,0.414207,1.07613,1.4918,2.34348,1.04768,0.434301,0.146488,0.0738892,0.0380739,0.0138744,0.00129064,0.0173637,0.044296,0.0536755,0.0743568,0.764382,0.379126,0.15649,0.0935715,0.066468,0.0519483,0.0374286,0.0267808,0.472165,0.406897,4.94756,7.79138,26.42,314.122,0.214648,0.0715493,0,0.744315,4.51226,4.51226,0.0,1.2323,0.932,23.09,364.314,0.0596018,0.0633793,1.2323,1.2323,1.2323,1.2323,1.2323,1.2323,1.2323,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-2.9171,-2.9171,-2.9171,-2.9171,-2.9171,-2.9171,-2.9171,-2.9171,-2.9171,-2.9171,-2.9171,,,73.3611,0.27522,1.16111,-2.10919,71.4859,0,0.0,0.2,0.133333,0.4,0,0,0.0,0.0,0.0666667,0.0,7.32779,1.20719,0.875477,0.124523,0.294842,0,-0.1
252.25,205.406,1.22805,1.0974,0.293842,465.375,272.125,149.0,65.75,31.875,10.625,0.0,0.0,79.75,15.125,3.875,0.5,0.0,0.0,0.0,0.0,89.75,31.5,6.875,0.0,0.0,0.0,182.25,82.375,38.25,11.5,0.0,0.0,0.30785,0.835846,1.4605,0.0,2.26563,1.32481,0.725391,0.320097,0.15518,0.0517267,0.0,0.0,0.111099,0.243042,0.0,0.0,0.388255,0.0736345,0.018865,0.0024342,0.0,0.0,0.0,0.0,8.22581,21.25,5.61262,0.119003,8.751,74.1216,0.230937,0.0577343,0,1.08542,2.884,0.0,2.884,0.948373,-1.538,20.23,185.176,0.0984877,0.109247,0.948373,0.948373,0.948373,0.948373,0.948373,0.948373,0.948373,2.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9999,-0.35612,-0.35612,-0.35612,-0.35612,-0.35612,-0.35612,-0.35612,-0.35612,-0.35612,-0.35612,-0.35612,16.0577,,22.5161,0.114533,1.10018,-2.3904,100.0,0,0.0,0.0,0.0,0.666667,0,0,0.0,0.166667,0.166667,0.0,3.81497,1.41818,0.496966,0.304092,1.11803,0,-0.17
342.25,266.485,1.28431,1.1952,0.339396,570.625,352.625,194.125,79.75,36.875,12.625,2.625,0.0,87.875,14.875,3.625,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.25,100.875,44.875,13.75,1.75,0.0,0.145331,0.392646,0.989222,1.84776,2.1413,1.32324,0.728465,0.299266,0.138375,0.047376,0.00985046,0.0,0.0790259,0.182298,0.302126,0.0,0.329756,0.0558193,0.013603,0.00187628,0.000469069,0.0,0.0,0.0,10.1724,25.25,4.85259,0.102771,12.507,116.158,0.676914,0.112819,0,0.936732,5.45884,5.45884,0.0,1.68022,1.05,26.3,240.185,0.0986922,0.109499,1.68022,1.68022,1.68022,1.68022,1.68022,1.68022,1.68022,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-1.24477,-1.24477,-1.24477,-1.24477,-1.24477,-1.24477,-1.24477,-1.24477,-1.24477,-1.24477,-1.24477,,,22.8617,0.157346,1.23994,-2.10188,93.6359,0,0.0,0.125,0.125,0.5,0,0,0.0,0.125,0.125,0.0,6.55412,1.19368,0.422087,0.284303,2.78802,0,0.45
306.125,246.426,1.24226,1.18824,0.602669,842.5,628.0,377.875,163.875,18.875,1.5,0.125,0.0,36.5,5.5,1.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.625,178.375,16.5,0.0,0.0,0.0,0.0913091,0.18134,0.680271,1.71525,3.41888,2.54844,1.53342,0.665008,0.0765951,0.00608703,0.000507252,0.0,0.167873,0.324562,0.0,0.0,0.148118,0.0223191,0.00456527,0.000507252,0.0,0.0,0.0,0.0,16.7778,3.0,5.5502,0.0300142,8.389,184.492,1.09131,0.363769,0,0.941012,5.87939,5.87939,0.0,2.56505,2.645,21.03,225.396,0.0853401,0.0933026,2.56505,2.56505,2.56505,2.56505,2.56505,2.56505,2.56505,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-1.62206,-1.62206,-1.62206,-1.62206,-1.62206,-1.62206,-1.62206,-1.62206,-1.62206,-1.62206,-1.62206,,,52.1774,0.162386,0.971434,-2.32762,84.9543,0,0.1,0.0,0.2,0.0,0,0,0.0,0.1,0.0,0.0,4.7515,2.40982,0.189591,0.631757,1.11325,0,0.37
336.25,253.263,1.32767,1.12711,0.256284,380.625,49.375,0.0,0.0,0.0,0.0,0.0,0.0,194.0,53.625,16.75,4.25,1.625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00455036,0.0,0.0,0.0,1.50289,0.194956,0.0,0.0,0.0,0.0,0.0,0.0,0.00597937,0.0361052,0.0600664,0.0,0.766004,0.211737,0.0661369,0.016781,0.00641627,0.000493559,0.0,0.0,0.0,0.0,0.927673,33.5,11.784,86.1754,0.539361,0.107872,0,0.998377,0.0,0.0,0.0,3.11539,1.928,0.0,253.263,0.0,0.0,3.11539,3.11539,3.11539,3.11539,3.11539,3.11539,3.11539,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-2.93549,-2.93549,-2.93549,-2.93549,-2.93549,-2.93549,-2.93549,-2.93549,-2.93549,-2.93549,-2.93549,,,50.6252,0.522862,1.66887,-0.896051,55.0199,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.220149,1.54617,0.980485,0.0,2.08207,0,0.98
461.375,328.21,1.40573,1.21185,0.277985,534.0,98.875,0.125,0.0,0.0,0.0,0.0,0.0,251.375,82.25,25.625,7.5,2.25,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00417958,0.234912,0.0,0.0,1.62701,0.301255,0.000380853,0.0,0.0,0.0,0.0,0.0,0.00215663,0.0138417,0.0618722,0.0,0.765896,0.250601,0.0780749,0.0228512,0.00685536,0.00190427,0.0,0.0,0.0,0.0,0.869462,51.25,17.289,128.255,1.38009,0.172512,0,0.853295,0.0,0.0,0.0,4.58349,2.744,0.0,328.21,0.0,0.0,4.58349,4.58349,4.58349,4.58349,4.58349,4.58349,4.58349,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-3.93272,-3.93272,-3.93272,-3.93272,-3.93272,-3.93272,-3.93272,-3.93272,-3.93272,-3.93272,-3.93272,,,64.6291,0.57418,1.64732,-0.512112,37.8025,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.250001,1.54143,0.980347,0.0,5.19231,0,0.98
385.625,291.052,1.32494,1.21078,0.337594,624.0,370.875,206.625,88.125,39.875,13.875,3.875,0.0,108.125,19.875,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.5,106.875,48.625,15.875,2.5,0.0,0.132235,0.376743,0.851738,1.62323,2.14395,1.27426,0.709926,0.302781,0.137003,0.047672,0.0133138,0.0,0.078259,0.240823,0.0,0.0,0.371498,0.0682869,0.0146022,0.0,0.0,0.0,0.0,0.0,9.38235,27.75,5.93727,0.0742069,14.342,130.185,1.19042,0.17006,0,0.87999,5.5975,5.5975,0.0,2.16959,1.322,26.3,264.752,0.090362,0.0993384,2.16959,2.16959,2.16959,2.16959,2.16959,2.16959,2.16959,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-1.61985,-1.61985,-1.61985,-1.61985,-1.61985,-1.61985,-1.61985,-1.61985,-1.61985,-1.61985,-1.61985,,,29.2704,0.132979,1.21474,-1.95824,86.2893,0,0.0,0.111111,0.111111,0.555556,0,0,0.0,0.111111,0.111111,0.0,6.61402,1.22168,0.475517,0.287642,3.83654,0,0.55
206.0,175.227,1.17562,1.05879,0.291723,415.125,275.25,149.75,69.125,34.875,13.75,0.0,0.0,58.625,11.125,3.5,1.5,0.0,0.0,0.0,0.0,76.375,21.875,3.5,0.0,0.0,0.0,185.125,83.375,41.75,15.75,0.0,0.0,0.344197,0.839907,1.43107,0.0,2.36907,1.57082,0.854604,0.394488,0.199027,0.0784695,0.0,0.0,0.155302,0.394486,0.0,0.0,0.334565,0.063489,0.0199741,0.00856031,0.0,0.0,0.0,0.0,9.96429,9.16667,5.57088,0.082345,6.916,60.095,6.15915e-07,2.05305e-07,0,1.14779,2.884,0.0,2.884,0.656726,-0.627,20.23,154.997,0.11545,0.130518,0.656726,0.656726,0.656726,0.656726,0.656726,0.656726,0.656726,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.050844,0.050844,0.050844,0.050844,0.050844,0.050844,0.050844,0.050844,0.050844,0.050844,0.050844,16.3824,,26.9952,0.183322,1.06153,-2.55218,100.0,0,0.0,0.0,0.2,0.4,0,0,0.0,0.2,0.2,0.0,4.16817,1.31622,0.428244,0.374763,0.0,0,-0.15
305.625,244.658,1.24919,1.1774,0.334173,520.25,338.625,189.5,81.75,39.375,13.125,2.375,0.0,69.375,9.375,1.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.75,100.875,45.5,14.5,1.75,0.0,0.157625,0.387775,0.912459,2.11887,2.12643,1.38407,0.774549,0.334139,0.160939,0.0536462,0.00970741,0.0,0.0687553,0.274904,0.0,0.0,0.283559,0.0383187,0.006131,0.000510917,0.0,0.0,0.0,0.0,26.25,26.25,5.0331,0.0281806,10.672,102.132,0.578902,0.11578,0,0.999845,5.59038,5.59038,0.0,1.14071,1.468,26.3,218.358,0.107497,0.120444,1.14071,1.14071,1.14071,1.14071,1.14071,1.14071,1.14071,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.797268,-0.797268,-0.797268,-0.797268,-0.797268,-0.797268,-0.797268,-0.797268,-0.797268,-0.797268,-0.797268,,,10.3157,0.0882359,1.14643,-2.23526,100.0,0,0.0,0.142857,0.142857,0.428571,0,0,0.0,0.142857,0.142857,0.0,6.5718,1.22115,0.362955,0.317432,1.80392,0,0.4
374.0,273.557,1.36717,1.13756,0.356124,574.375,185.375,32.75,3.75,0.125,0.0,0.0,0.0,218.75,106.875,37.5,21.25,13.0,8.375,5.75,3.0,21.875,3.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316766,0.44277,1.22339,0.0,2.09965,0.677646,0.119719,0.0137083,0.000456943,0.0,0.0,0.0,0.0202633,0.0261768,0.0540888,0.0801341,0.79965,0.390686,0.137083,0.0776803,0.0475221,0.0306152,0.0210194,0.0109666,0.00333333,0.0,4.68652,75.0,16.642,133.19,0.0,0.0,0,0.988489,1.552,0.0,1.552,2.30018,-0.338,12.03,261.527,0.0439762,0.045999,1.89204,2.23722,2.29346,2.29804,2.2995,2.30011,2.30017,2.0,6.02172,39.0525,86.5003,98.4633,99.8442,99.9844,99.9984,-2.45102,-0.275857,-1.23288,-2.04288,-2.38806,-2.44429,-2.44888,-2.45034,-2.45095,-2.45101,-2.45102,,5.19331,59.4167,0.775754,1.23299,-1.54965,77.7781,0,0.0,0.0,0.3,0.6,0,0,0.0,0.1,0.0,0.0,2.97958,1.42051,0.987145,0.0128555,0.0,0,0.67
501.5,349.669,1.43421,1.226,0.51065,1002.25,596.875,300.75,111.0,44.125,12.125,2.125,0.0,242.875,119.75,61.0,39.0,24.75,17.625,12.25,9.0,134.0,32.75,8.5,0.25,0.0,0.0,338.25,124.25,51.25,14.375,1.375,0.0,0.0950929,0.340866,0.790041,1.68441,2.86628,1.70697,0.860098,0.317443,0.126191,0.0346756,0.00607717,0.0,0.068604,0.0563257,0.0819352,0.138362,0.694585,0.342466,0.17445,0.111534,0.0707811,0.0504048,0.0350331,0.0257386,0.723361,0.310897,3.82622,5.10606,24.777,256.091,0.259938,0.0866461,0,0.854927,13.2222,9.45534,3.76682,1.57179,0.0939999,89.93,259.739,0.257186,0.346232,1.00981,1.46973,1.56044,1.56817,1.57065,1.57168,1.57178,1.9985,3.6357,27.394,79.0487,97.418,99.7357,99.9735,99.9973,-2.53132,-0.141327,-1.09555,-1.96934,-2.42925,-2.51997,-2.5277,-2.53017,-2.53121,-2.53131,-2.53132,,-1.0,75.1721,0.354329,0.762962,-3.04583,86.9394,0,0.0,0.3125,0.0625,0.1875,0,0,0.0,0.25,0.0625,0.0,5.7284,1.27134,0.746715,0.253285,0.295385,0,0.29
424.75,313.423,1.3552,1.22839,0.461872,1038.0,863.625,553.875,274.5,146.0,73.125,31.25,10.375,47.75,26.375,14.125,6.25,3.75,2.75,1.5,0.25,228.75,85.625,30.375,2.75,0.0,0.0,596.375,297.25,164.25,82.875,34.5,10.75,0.172474,0.345896,0.913231,1.74209,3.31182,2.75546,1.76718,0.875813,0.465824,0.233311,0.0997055,0.0331022,0.153014,0.291582,0.446732,0.513259,0.15235,0.0841514,0.0450669,0.0199411,0.0119647,0.00877408,0.00478586,0.000797644,10.3363,11.7,6.57811,0.101136,18.68,196.18,1.08498,0.18083,1,0.736344,22.9029,12.0,10.9029,0.122845,-3.695,112.6,200.823,0.359259,0.560692,-2.17796,-2.17758,-2.18059,-2.18793,-2.21044,-2.43906,-3.22928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23841,2.13185,2.06923,2.0624,2.06201,2.06503,2.07236,2.09487,2.32353,3.11617,4.20992,12.6673,9.0725,17.187,-0.0869498,-0.765457,-4.58205,100.0,0,0.0,0.117647,0.0588235,0.294118,0,0,0.0,0.176471,0.176471,0.0,7.92545,5.40337,0.189876,0.810124,1.92316,1,-0.78
597.25,389.692,1.53262,1.21116,0.430926,886.375,455.625,180.75,61.625,23.875,8.0,3.25,0.5,219.0,89.375,26.125,12.25,6.75,4.125,2.375,1.0,84.25,25.625,7.75,0.5,0.0,0.0,200.875,68.0,28.625,10.5,4.375,0.5,0.0538515,0.250889,0.600887,1.56116,2.27455,1.16919,0.463828,0.158138,0.0612663,0.020529,0.00833991,0.00128306,0.0217087,0.0318856,0.056102,0.171171,0.561982,0.229348,0.0670401,0.0314351,0.0173214,0.0105853,0.00609455,0.00256613,0.913876,0.653061,3.15863,4.04564,30.285,257.37,1.24926e-06,6.24629e-07,0,0.71763,9.76765,5.73438,4.03327,2.79328,0.551,23.47,366.222,0.060227,0.0640868,-0.64837,-0.319788,0.478416,0.954426,1.43473,2.27709,2.47432,0.262389,0.000454906,0.00454887,0.0454701,0.452846,4.34951,30.4436,47.962,-2.53466,0.964717,0.95914,0.90699,0.578407,-0.219797,-0.695807,-1.17611,-2.01847,-2.21571,-1.55026,10.0629,9.34208,72.5517,0.323673,1.02592,-1.84329,69.4365,0,0.0,0.05,0.1,0.7,0,0,0.0,0.05,0.05,0.05,7.41382,5.66454,0.719337,0.150231,0.0,0,0.0
619.375,431.795,1.43442,1.36219,0.378344,863.125,381.75,186.0,86.25,47.0,25.0,10.0,2.25,247.25,88.25,27.75,10.375,4.75,2.25,1.75,1.125,30.5,8.375,3.125,0.625,0.0,0.0,226.875,106.5,58.875,28.5,11.75,1.875,0.0557059,0.2632,0.599583,0.662899,1.99892,0.8841,0.43076,0.199748,0.108848,0.0578979,0.0231591,0.00521081,0.0243426,0.119319,0.320365,0.424241,0.57261,0.204379,0.0642666,0.0240276,0.0110006,0.00521081,0.00405285,0.0026054,1.69369,2.40964,4.71133,0.65694,27.737,234.337,1.22531,0.136146,0,0.610804,12.4772,9.72626,2.75098,2.66481,1.77,32.34,399.455,0.0748967,0.0809603,-0.167683,0.734537,1.68148,2.09286,2.39426,2.62878,2.66093,1.36557,0.0115597,0.115477,1.14289,10.3629,53.6199,92.036,99.1094,-2.78463,0.699779,0.580098,0.0478654,-0.854355,-1.8013,-2.21268,-2.51408,-2.7486,-2.78075,-2.7828,13.4735,7.937,61.9425,0.402216,1.26558,-1.95429,58.431,0,0.0,0.0588235,0.176471,0.588235,0,0,0.0,0.0588235,0.0588235,0.0588235,7.64319,2.48397,0.732941,0.18976,3.05289,0,0.34
1068.63,684.16,1.56195,1.57465,0.446403,1490.88,725.75,306.0,123.625,63.0,32.25,12.25,3.0,462.0,217.375,83.5,44.875,20.75,12.0,6.875,4.25,108.375,25.375,7.5,0.875,0.0,0.0,398.5,161.125,80.75,40.0,13.625,1.25,0.00930187,0.0340407,0.131245,0.40219,2.17913,1.06079,0.447264,0.180696,0.0920838,0.0471381,0.0179052,0.00438494,0.0111687,0.0388565,0.0292351,0.044413,0.675281,0.317726,0.122048,0.0655914,0.0303292,0.0175398,0.0100488,0.006212,0.754491,0.718663,1.78711,3.14813,54.353,477.037,2.24158,0.20378,0,0.219102,13.9399,11.3286,2.61124,4.48937,4.962,43.55,640.61,0.0636547,0.0679821,1.7128,2.62665,3.5682,3.9676,4.24993,4.45854,4.48618,1.4174,0.0135859,0.135693,1.34056,11.9623,57.6051,93.1448,99.268,-5.61545,-2.13371,-2.27063,-2.83887,-3.75272,-4.69427,-5.09367,-5.37601,-5.58462,-5.61226,-5.61513,14.8408,7.86685,100.0,0.322233,1.08845,-1.77356,9.48472,0,0.0,0.0571429,0.114286,0.657143,0,0,0.0,0.0285714,0.0285714,0.0571429,7.93688,5.0496,0.834307,0.165693,3.42666,0,0.77
636.125,432.542,1.47066,1.32976,0.504865,1077.63,655.875,372.125,177.875,90.625,42.5,8.5,0.0,263.75,119.875,48.25,24.375,12.875,7.375,5.375,4.0,176.375,62.625,26.875,9.75,1.125,0.0,418.0,204.25,107.625,48.375,7.875,0.125,0.12834,0.411709,0.81897,1.04325,2.49137,1.51633,0.86032,0.411231,0.209517,0.0982563,0.0196513,0.0,0.0703563,0.129566,0.201316,0.272381,0.609767,0.27714,0.11155,0.0563529,0.0297659,0.0170504,0.0124265,0.00924765,1.87824,1.74359,6.52042,0.745176,31.524,321.157,0.362334,0.181167,0,0.59972,17.2336,8.85683,8.37677,2.96878,1.756,61.96,370.582,0.143246,0.167196,2.96872,2.96835,2.96448,2.95534,2.92761,2.66826,1.91595,1.99239,99.9547,99.9856,99.9002,99.0153,90.9517,50.0423,8.82687,-3.59452,-3.59259,-3.59432,-3.59445,-3.59408,-3.59022,-3.58107,-3.55334,-3.29399,-2.54169,-1.4653,11.4128,0.646939,78.8711,0.172523,0.714784,-2.69467,65.0178,0,0.0,0.227273,0.136364,0.318182,0,0,0.0,0.0,0.181818,0.0454545,7.91983,2.43195,0.666428,0.333572,0.149697,0,0.44
931.25,640.821,1.45321,1.638,0.444066,1573.75,1015.5,590.125,222.25,101.5,43.75,8.875,0.25,253.75,104.625,58.75,37.0,23.5,17.5,13.5,10.25,229.625,64.5,14.25,1.375,0.0,0.0,702.5,279.125,123.375,49.75,8.375,0.0,0.038299,0.118569,0.339165,0.256663,2.45583,1.58468,0.920888,0.34682,0.15839,0.0682717,0.0138494,0.000390124,0.0577654,0.169656,0.236484,0.271259,0.395976,0.163267,0.0916792,0.0577384,0.0366717,0.0273087,0.0210667,0.0159951,1.72766,1.18243,6.25422,0.509477,45.268,413.536,3.95106,0.282219,0,0.283974,22.0614,14.1421,7.91924,3.23943,0.653,121.08,519.741,0.188945,0.232962,-0.973423,0.177212,1.26601,1.766,2.23804,2.93079,2.84944,0.525232,1.53458e-05,0.00146829,0.0673005,1.03368,9.93963,49.1152,40.7197,-3.90764,2.61992,1.42911,0.340285,-0.844322,-1.9342,-2.4342,-2.90624,-3.59899,-3.51764,-2.74313,9.86457,-2.0,84.9435,0.375159,0.331656,-3.38223,48.5013,0,0.0,0.0967742,0.16129,0.419355,0,0,0.0,0.129032,0.16129,0.0,7.33506,5.65376,0.506849,0.329479,7.58819,0,-1.06
693.375,476.558,1.45496,1.41084,0.54561,1415.0,1035.5,653.875,328.5,156.875,32.625,8.5,3.375,106.125,44.5,11.375,4.75,2.75,2.0,1.625,1.125,160.5,55.125,22.875,8.0,1.125,0.0,742.125,369.125,160.0,18.375,0.375,0.0,0.10819,0.215046,0.456291,1.16846,2.96921,2.17287,1.37208,0.689318,0.329183,0.0684597,0.0178362,0.00708203,0.0663787,0.111176,0.240925,0.273271,0.222691,0.0933779,0.0238691,0.00996731,0.00577055,0.00419676,0.00340987,0.00236068,13.7912,6.86842,4.48592,0.127378,31.255,378.312,1.41051,0.282101,0,0.50796,16.7396,9.80622,6.93339,3.47128,1.937,55.09,421.468,0.1156,0.13071,-0.0130003,0.926307,1.90452,2.37893,2.80874,3.33778,3.4559,0.85748,0.000300133,0.0152142,0.25594,2.68119,21.7252,73.5276,96.5192,-3.0115,2.39557,1.41728,0.476102,-0.466462,-1.44474,-1.91915,-2.34896,-2.878,-2.99614,-3.00994,14.1999,4.91673,61.5344,0.30888,0.357159,-3.44019,66.1579,0,0.0714286,0.107143,0.142857,0.285714,0,0,0.0,0.107143,0.0714286,0.0,7.75624,6.39596,0.285044,0.654852,0.975465,0,0.63
848.375,550.746,1.54041,1.43256,0.455664,1270.38,692.875,352.375,111.25,53.0,31.25,17.0,6.5,305.625,148.375,55.375,32.25,21.875,15.25,12.375,10.25,0.0,0.0,0.0,0.0,0.0,0.0,434.375,160.25,63.375,35.625,17.5,4.125,0.0701588,0.262117,0.811764,1.02697,2.30664,1.25807,0.639814,0.201999,0.0962331,0.0567412,0.0308672,0.0118022,0.0379955,0.092445,0.137264,0.165257,0.554929,0.269407,0.100545,0.0585569,0.0397188,0.0276897,0.0224695,0.0186111,0.957111,0.968992,6.59394,1.45409,44.226,386.574,1.57078,0.261797,0,0.372129,12.7057,12.7057,0.0,4.23909,3.616,55.55,495.196,0.100863,0.112178,0.811454,1.20435,2.04256,2.52202,2.99983,3.81708,4.17302,0.343403,0.000555782,0.00602585,0.0607374,0.604582,5.73429,37.8232,85.882,-4.1781,-0.390105,-0.647165,-0.750401,-1.14336,-1.98157,-2.46103,-2.93883,-3.75609,-4.11203,-4.17102,,2.97552,93.9247,0.390059,0.952252,-1.78015,45.7656,0,0.0,0.0769231,0.115385,0.615385,0,0,0.0,0.0,0.0,0.0769231,7.2949,4.26242,0.710309,0.191899,1.32752,0,-0.28
